pid,sid,file,vid,start_time,end_time,text,manual_transcript,notes,age,speaker
01740001,09,01740001-09,1,404,405,And just a meal.,In just a minute,NA,3.4,tadult
01740001,09,01740001-09,1,405,408,Would you like milk water or nothing today?,[name] would you like milk water or nothing today?,proper noun,3.4,tadult
01740001,09,01740001-09,1,408,412,See someone drop us up.,See someone drop us up.,NA,3.4,ochild
01740001,09,01740001-09,2,1117,1124,"uh, you have a favorite animal [name]?","uh, you have a favorite animal Peter?",NA,3.4,tadult
01740001,09,01740001-09,2,1124,1128,"Oh my socks, I never forget nap because everyone.","Oh my socks, I never forget napkins everyone.",NA,3.4,tadult
01740001,09,01740001-09,2,1128,1129,Close your eyes.,Close your eyes.,NA,3.4,tadult
01740001,09,01740001-09,2,1129,1131,Close your eyes.,Close your eyes.,NA,3.4,tadult
01740001,09,01740001-09,2,1131,1134,Close your eyes. Close your eyes. Close your eyes. Close your eyes.,Close your eyes. Close your eyes. Close your eyes. Close your eyes.,NA,3.4,tadult
01740001,09,01740001-09,2,1134,1136,Close your eyes.,Close your eyes.,NA,3.4,tadult
01740001,09,01740001-09,2,1136,1139,Close your eyes. Look. They were there the whole time.,Close your eyes. Look. They were there the whole time.,NA,3.4,tadult
01740001,09,01740001-09,2,1139,1140,No.,No.,NA,3.4,ochild
01740001,09,01740001-09,2,1140,1141,Yeah.,Yeah.,NA,3.4,ochild
01740001,09,01740001-09,2,1141,1142,I know. I don't. I wish.,I looked. I didn't close my eyes,NA,3.4,ochild
01740001,09,01740001-09,2,1141,1142,"No, they were going.",No they were going,NA,3.4,tadult
01740001,09,01740001-09,2,1142,1144,"No, they were going to go full time.","No, they were going to go full time.",NA,3.4,tadult
01740001,09,01740001-09,2,1144,1146,What?,What?,NA,3.4,tadult
01740001,09,01740001-09,2,1146,1148,What?,What?,NA,3.4,tadult
01740001,09,01740001-09,2,1148,1149,What?,What?,NA,3.4,tadult
01740001,09,01740001-09,2,1149,1151,I didn't. I keep one open.,I didn't. I keep one eye open.,NA,3.4,ochild
01740001,09,01740001-09,3,1522.56,1526.56,"Well, I think we might find out about something about spray paint.","Well, I think we might find out about something about spray paint.",NA,3.4,tadult
01740001,09,01740001-09,3,1526.56,1527.56,"In our spurs,",In art we use,NA,3.4,tadult
01740001,09,01740001-09,3,1527.56,1529.8799999999999,for years to splash out the paint and music are,sprayers to splash out the paint and music room,NA,3.4,tadult
01740001,09,01740001-09,3,1529.8799999999999,1534.6799999999998,old but our teachers are safe and over in science just one of the features is,old but our teachers are safe and over in science just one of the features is,NA,3.4,tadult
01740001,09,01740001-09,3,1534.6799999999998,1547.56,"lab groaned genetically modified creatures so like you've got like half fish, half swan, a half snake, half bird, half rhino, half duck.","lab grown genetically modified creatures so like you've got like half fish, half swan, a half snake, half bird, half rhino, half duck.",NA,3.4,tadult
01740001,09,01740001-09,3,1547.56,1549.56,That's Rhino.,That's Rhino.,NA,3.4,ochild
01740001,09,01740001-09,3,1549.56,1552.56,"Oh, no, no, no, we haven't gotten a wave.","Oh, no, no, no, we haven't gotten a wave.",NA,3.4,tadult
01740001,09,01740001-09,3,1552.56,1554.56,We get a wave that someone's ready.,We get a wave that someone's ready.,NA,3.4,tadult
01740001,09,01740001-09,3,1554.56,1557.56,"Yeah, we haven't gotten a wave yet, if anyone's ready.","Yeah, we haven't gotten a wave yet, that anyone's ready.",NA,3.4,tadult
01740001,32,01740001-32,1,350,353,It's okay to go on.,It's okay to go on.,NA,3.43,ochild
01740001,32,01740001-32,1,353,355,It's okay there's a little.,It's okay if there's a little.,NA,3.43,ochild
01740001,32,01740001-32,1,355,357,"Yeah, what? Yeah, what?","Yeah, now what?",NA,3.43,tadult
01740001,32,01740001-32,1,357,358,"Yeah, I was.","Yeah, I was.",NA,3.43,ochild
01740001,32,01740001-32,1,358,363,You can't go? You sure? Are you sure?,You can't go? You sure? Are you sure?,NA,3.43,tadult
01740001,32,01740001-32,1,363,364,Are you sure?,Are you sure?,NA,3.43,tadult
01740001,32,01740001-32,1,364,367,"Oh, there you go.","Oh, there you go.",NA,3.43,tadult
01740001,32,01740001-32,1,367,368,You're jumping.,You're jumping.,NA,3.43,tadult
01740001,32,01740001-32,1,368,393,What you're pumping too? You're pumping too? What's? Yeah. Yeah.,What you're pumping too? You're pumping too? You've done this a lot.  What? Yeah.,NA,3.43,tadult
01740001,32,01740001-32,1,368,393,"I see what I would like, I would have to hide it.","I see what I would like, I would have to hide it.",NA,3.43,tadult
01740001,32,01740001-32,1,461,486.04,need a dress all dirty. all goody.,need a dress all dirty. all goody.,NA,3.43,kchild
01740001,32,01740001-32,1,461,486.04,I know if you kick that or you hit that they will know they are very smart so we're just,I know if you kick that or you hit that they will know they are very smart so we're just,NA,3.43,tadult
01740001,32,01740001-32,2,792,799,How many? How many people are we not here?,[name] is not here,proper noun,3.43,ochild
01740001,32,01740001-32,2,799,801,Hey!,Hey!,NA,3.43,ochild
01740001,32,01740001-32,2,801,804,Are you all here?,Are you all here?,NA,3.43,tadult
01740001,32,01740001-32,2,804,805,Are you all here?,Are you all here?,NA,3.43,tadult
01740001,32,01740001-32,2,805,806,She has you all here?,She has you all here?,NA,3.43,tadult
01740001,32,01740001-32,2,806,814,"How about we found, how about we find the little lady in here?","How about we found, how about we find the little baby in here?",NA,3.43,kchild
01740001,32,01740001-32,2,814,816,"Hello, is it?",[name],proper noun,3.43,ochild
01740001,32,01740001-32,2,816,821,Will you like your sister share it with you?,Will you let your sister share it with you?,NA,3.43,ochild
01740001,32,01740001-32,2,821,826,"She really wants a ladybug too, that's why she's sad.","She really wants a ladybug too, that's why she's sad.",NA,3.43,ochild
01750001,04,01750001-04,1,31,37,"And [name], it is time for me to put the sand trees away so I can get [name]'s snack table already, okay?","And [name], it is time for me to put the sand trays away so I can get Catherine's snack table already, okay?",NA,3.41,tadult
01750001,04,01750001-04,1,37,67,"So you can still play in the neighborhood, the water table is open, you can go try to find some fishes in the water table I don't know. Is it comfortable?","So you can still play in the neighborhood, the water table is open, you can go try to find some fishes in the water table. Is it comfortable?",NA,3.41,tadult
01750001,04,01750001-04,1,68,72,comfortable.,comfortable.,NA,3.41,tadult
01750001,29,01750001-29,1,219,222,we're thinking of a person.,we're thinking of a person.,NA,3.44,tadult
01750001,29,01750001-29,1,222,223,"Oh, and listen to this float. I'm beginning of a person. Oh, and listen to this float.",[name] listen to this clue. I'm thinking of a person. [name] listen to this sound.,proper noun,3.44,tadult
01750001,29,01750001-29,1,223,225,I'm thinking of a person.,I'm thinking of a person.,NA,3.44,tadult
01750001,29,01750001-29,1,225,227,"And oh, listen to this sound and see,","And oh, listen to this sound and see,",NA,3.44,tadult
01750001,29,01750001-29,1,227,230,listen to the sound and see if you can guess by the sound,listen to the sound and see if you can guess by the sound,NA,3.44,tadult
01750001,29,01750001-29,1,230,232,"who I'm thinking about, ready?","who I'm thinking about, ready?",NA,3.44,tadult
01750001,29,01750001-29,1,232,235,"Beep, who I'm thinking about, ready? Beebe, meow, ha,","Beep, who I'm thinking about, ready? Beebe, meow, ha,",NA,3.44,tadult
01750001,29,01750001-29,1,235,236,"a, you know.","a, you know.",NA,3.44,tadult
01750001,29,01750001-29,1,236,239,It's [name].,It's [name].,NA,3.44,tadult
01750001,29,01750001-29,1,239,240,You see [name] sure?,You see [name]'s shirt?,NA,3.44,tadult
01750001,29,01750001-29,1,240,242,Now he can now with my thing.,Now he can now with my thing.,NA,3.44,ochild
01750001,29,01750001-29,1,242,245.5,I'm thinking of something about to wear you wearing a,I'm thinking of something about to wear you wearing a,NA,3.44,ochild
01750001,29,01750001-29,1,245.5,247,I think you have.,I think you have.,NA,3.44,ochild
01750001,29,01750001-29,1,247,248,"Wait, hold on.","Wait, hold on.",NA,3.44,tadult
01750001,29,01750001-29,1,248,249,It's your nose.,It's your turn.,NA,3.44,tadult
01750001,29,01750001-29,1,249,253,"I'm wearing, I'm thinking of things that had a blue hat.","I'm wearing, I'm thinking of things that had a blue hat.",NA,3.44,ochild
01750001,33,01750001-33,1,134,144,"He wanted to get his own water. Here go, [name]. No, here go [name]. No, thanks for saying no if you didn't want it. Here you go, [name].","He wanted to get his own water. Here go, [name]. No, here go [name]. No, thanks for saying no if you didn't want it. Here you go, [name].",proper noun,3.44,tadult
01750001,33,01750001-33,1,144,147,"And [name], do you want one too?","And [name], do you want one too?",proper noun,3.44,tadult
01750001,33,01750001-33,1,147,154,"Okay. Thank you. Wait, you're going to hand it on.","Okay. Thank you. Wait, you're going to hand it on.",NA,3.44,tadult
01750001,33,01750001-33,1,147,154,I can't hold.,I can't hold.,NA,3.44,ochild
01750001,33,01750001-33,1,154,155,So you're not going to.,So you're not going to.,NA,3.44,tadult
01750001,33,01750001-33,1,155,157,Let's start.,Let's start.,NA,3.44,tadult
01750001,33,01750001-33,1,157,162,I like that banana.,I like that banana.,NA,3.44,ochild
01750001,33,01750001-33,1,162,163,"Yeah, me too.","Yeah, me too.",NA,3.44,tadult
01750001,33,01750001-33,1,163,164,Me too.,Me too.,NA,3.44,ochild
01750001,33,01750001-33,1,164,166,Me too.,Me too.,NA,3.44,ochild
01750001,33,01750001-33,1,166,168,Me too.,Me too.,NA,3.44,ochild
01750001,33,01750001-33,1,168,171,But we did not bring a banana today.,But we did not bring a banana today.,NA,3.44,ochild
01750001,36,01750001-36,1,378,382,"Shoo, go super fast.","Shoo, go super fast.",NA,3.44,tadult
01750001,36,01750001-36,1,382,383,And you can't get it. And you can't run that. And you can run that.,And you can't get it. And you can run fast And you can run fast,NA,3.44,ochild
01750001,36,01750001-36,1,382,383,And goes super fast.,And goes super fast.,NA,3.44,tadult
01750001,36,01750001-36,1,383,385,I'm holding.,I'm holding.,NA,3.44,ochild
01750001,36,01750001-36,1,385,387,It's super fast. I'm holding.,It's super fast. I'm holding.,NA,3.44,ochild
01750001,36,01750001-36,1,387,390,You can want that?,You can run fast?,NA,3.44,tadult
01750001,36,01750001-36,1,390,391,Nothing.,Nothing,NA,3.44,ochild
01750001,36,01750001-36,1,391,393,Can I get the banded?,Can I get the bandaid?,NA,3.44,ochild
01750001,36,01750001-36,1,393,394,Inside.,Inside.,NA,3.44,ochild
01750001,36,01750001-36,1,394,395,I understand.,I understand.,NA,3.44,tadult
01750001,36,01750001-36,1,395,396,See how cool they are.,See how cool they are.,NA,3.44,tadult
01750001,36,01750001-36,1,396,398,Oh it's called a banded.,Oh it's called a bandaid,NA,3.44,ochild
01750001,36,01750001-36,1,398,399,Bended.,Bandaid,NA,3.44,ochild
01750001,36,01750001-36,1,399,400,Bended.,Bandaid,NA,3.44,ochild
01750001,36,01750001-36,1,400,401,Bended.,Bandaid,NA,3.44,ochild
01750001,36,01750001-36,1,401,402,Bened.,Bandaid,NA,3.44,ochild
01750001,36,01750001-36,1,402,407,Menem. Mm-mm-mm. Yeah. There it is. Yeah it is. Right-,Menem. Mm-mm-mm. Yeah.,NA,3.44,ochild
01750001,36,01750001-36,1,402,407,There it is. Yeah it is. Right-,There it is. Yeah it is. Right-,NA,3.44,tadult
01750001,36,01750001-36,1,407,413,It is. Are you going to go for? No.,It is. Are you going to go for? No.,NA,3.44,tadult
01750001,36,01750001-36,2,943,948,I'm a good one. I was,I'm a good one. I was,NA,3.44,ochild
01750001,36,01750001-36,2,952,953,"he just on his dog,","he just on his dog,",NA,3.44,tadult
01750001,36,01750001-36,2,953,954,he saw his dog Willie coming.,Peter saw his dog Willie coming.,proper noun,3.44,tadult
01750001,36,01750001-36,2,954,959,quick as a wink he hid in an empty margin line on the sidewalk.,quick as a wink he hid in an empty carton line on the sidewalk.,NA,3.44,tadult
01750001,36,01750001-36,2,959,964,What would be funny if I could whistle? Peter thought.,Would it be funny if I could whistle? Peter thought.,NA,3.44,tadult
01750001,36,01750001-36,2,964,968,"Will, Willie would stop and look all around to see who it was.","Will, Willie would stop and look all around to see who it was.",NA,3.44,tadult
01750001,36,01750001-36,2,968,973,"Peter tried to whistle, but still he couldn't, but still he couldn't.","Peter tried to whistle, but still he couldn't, but still he couldn't.",NA,3.44,tadult
01750001,36,01750001-36,2,973,975,So Willy just walked on by.,So Willy just walked on by.,NA,3.44,tadult
01750001,47,01750001-47,1,213,215,Do you go see you catch it?,Do you go see you catch it?,NA,3.47,tadult
01750001,47,01750001-47,1,215,216,It's a,It's a,NA,3.47,ochild
01750001,47,01750001-47,1,216,218,It's not.,It's not.,NA,3.47,ochild
01750001,47,01750001-47,1,218,219,It's hot.,It's hot.,NA,3.47,ochild
01750001,47,01750001-47,1,219,224,I see the hot. I want to arrest the old fire from exactly.,I see the hot. I want to arrest the old fire from exactly.,NA,3.47,ochild
01750001,47,01750001-47,1,224,227,"Oh, we're not in here.","Oh, we're not in here.",NA,3.47,ochild
01750001,47,01750001-47,1,227,230,"Whoa, shh, get out.","Whoa, shh, get out.",NA,3.47,ochild
01750001,47,01750001-47,1,230,231,Sh.,Sh.,NA,3.47,ochild
01750001,47,01750001-47,1,231,233,I see. I'm fine.,I see. I'm fine.,NA,3.47,ochild
01750001,47,01750001-47,1,233,236,"But if I'm fine,","But if I'm fine,",NA,3.47,ochild
01970002,08,01970002-08,1,298,305,There's so many nights.,There's so many nice looking books,NA,3.84,radult
01970002,08,01970002-08,1,298,305,I'm going to my necklick.,I'm done with my necklace,NA,3.84,ochild
01970002,08,01970002-08,1,305,307,Do you want me to see your necklace?,Do you want me to see your necklace?,NA,3.84,radult
01970002,08,01970002-08,1,307,308,"Let me see, [name].","Let me see, [name].",NA,3.84,radult
01970002,08,01970002-08,1,308,310,"You can't, you can't tell you,","You can't, you can't tell you,",NA,3.84,ochild
01970002,08,01970002-08,1,310,315,I can help me tie my neckles when I'm done?,I can help me tie my neckles when I'm done?,NA,3.84,kchild
01970002,08,01970002-08,1,315,318,"Yeah, I could totally help you tie it.","Yeah, I could totally help you tie it.",NA,3.84,radult
01970002,08,01970002-08,1,318,325,"We got blue, purple, red, green, blue, yellow, blue, orange, yellow, green, red, purple.","We got blue, purple, red, green, blue, yellow, blue, orange, yellow, green, red, purple.",NA,3.84,radult
01970002,08,01970002-08,1,325,328,What's your favorite color?,What's your favorite color?,NA,3.84,radult
01970002,08,01970002-08,1,328,330,This color is a yellow color.,This color cause it yellow and white,NA,3.84,ochild
01970002,08,01970002-08,1,330,335,"Blue and white, like your outfit. Blue and white.","Blue and white, like your outfit. Blue and white.",NA,3.84,radult
01970002,17,01970002-17,1,287,292,"[name], you don't want to try to get it off like that.","[name], you don't want to try to get it off like that.",NA,3.87,kchild
01970002,17,01970002-17,1,292,295,"[name], this is the one you're gonna die.","[name], this is the one you're gonna die.",NA,3.87,kchild
01970002,17,01970002-17,1,296,297,You cut it for big it.,You cut it from there,NA,3.87,kchild
01970002,17,01970002-17,1,297,304,"Everyone has to talk. She's asking for help. Okay, I can help her.","Everyone has to talk. She's asking for help. Okay, I can help her.",NA,3.87,tadult
01970002,17,01970002-17,1,304,305,Hold on.,Hold on.,NA,3.87,ochild
01970002,17,01970002-17,1,305,308,Okay. Hold on her up here.,Okay. Hold on her up here.,NA,3.87,ochild
01970002,17,01970002-17,1,308,309,Up here.,Up here.,NA,3.87,ochild
01970002,17,01970002-17,1,309,312,"Like she up the dog, she has her","Like she up the dog, can you help",NA,3.87,ochild
