file,utterance_no,start_time,end_time,text,speaker,context,pid,vid,sid,hispanic,ethnicity,gender,age,age_group,s_length
01480001-50,152,464,465,That was a good time.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,153,465,466,No?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,154,466,467,No?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,155,467,469,"Okay. Hi, Hillary.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,156,469,470,"Sure, I'll be here.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,157,470,472,Is that cat?,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,158,472,473,What's that?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,159,473,476,"Everyone's seen it, yep.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,160,476,478,All the news that's fit to Prince.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,161,478,480,Let's go over and do some digging.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,162,480,482,Aria.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,163,482,483,There's a Beatles song about you.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,164,483,485,Aria.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,165,485,486,"Actually, I'm joking.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,166,486,488,You already just called Julie on.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,167,488,490,Say no one.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,168,490,493,I'm talking about my mom and someone back on.,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,169,493,495,"You're all those free and keep them safe, okay?",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,170,495,496,Would you like a shovel?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,171,496,498,"Oh, you want to take that off?",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,172,498,500,Yeah. Take that on.,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,173,500,503,Can you put it back on?,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,174,503,504,Put what back on.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,175,504,506.8,"Oh, oh, oh, oh, yeah, sure, sorry.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,176,506.8,508,"I thought you were talking about your helmet,",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,177,508,509,but you're talking about your mask.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,178,509,511,"Here you go, buddy.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,179,511,512,There you go.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,180,512,517,"You get it on? You're good. We're all on. Okay, well, thanks for helping Aria.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,181,517,520,Back out one.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,182,520,528,Can I have a shovel.,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,183,520,528,"Yeah, a shovel. Can I see where they are? Yeah. Walk with me over here. I'll show you.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,184,528,535,And come with a green shovel.,kchild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,185,528,535,You can make a green shovel. Yeah. I think you have to step over the river though. Can you step over the river?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,186,535,540,"Oh, I'm going to step over right here. You step over, big step.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,187,540,543,There you go.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,188,543,547,And then right over here I see some green shovels.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,189,547,552,Do you like a shovel?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,190,552,555,Did you find something today?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,191,555,558,You said it? I know you find things. Did you find the treasure?,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,192,558,561,Oh my goodness. Whoa. Whoa.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,193,561,568,"And he, I wanted you, did we talk to teacher Kay about, because I think one day we were saying maybe taking two or three home?",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,194,568,572,"Did she, did you talk to her, make a plan?",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,195,572,575,"I'm thinking of her, what she can be back with after. after her",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,196,575,577,"thought. I'm gonna be here, well, keep him back looks after, what her thought. I'm gonna say maybe two or three",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,197,577,579,and we can leave the rest for other children too.,tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,198,579,584,"Maybe she'll say three, maybe she'll say 23. Maybe she'll say 23.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,199,584,588,"That be funny, Amelia, 23.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,200,588,605,"That be a lot, that be a lot of shells. Okay, you're ready, kiddo three, two, one.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,201,605,610,"Okay, three, two, one.",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,202,610,614,"God, I'm coming back to see if it was golden.",ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,203,614,618,It was and I and I made no.,ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,204,618,621,"Oh, I was coming back and I do it, but too.",ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,205,621,627.28,"Sorry my dear, I didn't wait for you like to I could have out yeah it's okay because I needed",tadult,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,206,627.28,630.88,the thing that the water is going to go.,ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,207,630.88,654,I'm going to get here. I love it. I'm going going to do a little. I'm not so.,ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,208,654,665,I'm going. I'm making a cake.,ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,209,665,681,I'm help.,ochild,outdoor_sand,01480001,1,50,no,asian,female,2.96,3,2820
01480001-50,210,681,686,I found a flu rock.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,211,686,688,Wark.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,212,688,690,Wark. Wark?,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,213,690,693,No. I don't need it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,214,693,695,And I don't need it. I don't need it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,215,695,698,"Don't need the blue rock,",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,216,698,699,either.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,217,699,716,"Okay, just put it in the other. Peg. Yeah.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,218,716,719,"And also, you know what else happened?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,219,719,723,I'm assuming aware that there are a couple of people who did not sign off on.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,220,723,724,And we have... There are a couple of people who did not sign off on.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,221,724,726,And we have.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,222,726,727,And we have.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,223,727,730,I don't know what it is.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,224,730,731,What is that one is?,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,225,731,733,That's all right.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,226,733,734,Can we put the water in here for us to do it? Oh you should find a lot.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,227,734,736,Oh you should find a lot.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,228,736,737,Oh my God.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,229,737,739,You want to do you want to say how a,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,230,739,756,"and then some the rest of you see. Um, are we filling it up?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,231,758,761,Okay.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,232,761,762,Okay.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,233,762,768,"To the top, and then you're gonna open it and it's gonna go,",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,234,768,772,"that's gonna go, whoosh.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,235,772,776,That's my favorite part.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,236,780,786.6800000000001,"No, no, I don't think, I think we're waiting until it fills up. [name], when, when after it's all full, I'm going to take the hose and fill up the water table for cooking, okay?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,237,786.6800000000001,787.6800000000001,Okay?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,238,787.6800000000001,789.6800000000001,So that you have some water for cooking.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,239,789.6800000000001,792.6800000000001,"Either way, I like your digging sound.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,240,792.6800000000001,796,I'm going to be here I'm going to know.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,241,796,798,And then I can't open it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,242,798,801,"You want to know what it's full enough, okay?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,243,801,802,Okay.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,244,802,803,Okay.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,245,803,804,"And then you can get more. Okay, it will be my turn.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,246,804,808,"And then you can get some water, but I'm also going to fill the water too.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,247,808,810,Because that looks really well.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,248,810,811,"Hey, I was here.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,249,811,814,You let me have it. If you let someone have it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,250,814,815,"If you let it,",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,251,815,816,"if you let it have it,",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,252,816,819,so you have it. Is that fair water?,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,253,819,820,What?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,254,820,822,Is that fair in?,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,255,822,826,"I just come into the top, I'm going to top.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,256,826,830,"Okay, is it ready now?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,257,830,833,"No, it's helpful.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,258,833,834,"This can be here. No, it's helpful. It's helpful.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,259,834,837,All the way to the top.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,260,837,839,"[name], you can get some water out of here.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,261,839,856,That would work. It's very important.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,262,856,866,failing. I don't get it where I can to open it. I'm going to open it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,263,866,868,I'm not going to open it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,264,868,875,They're making a river.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,265,876,877,Making a river. Making a river.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,266,877,878,Can't it.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,267,878,881,What can make a little.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,268,881,888,Amazing. Now?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,269,888,891,Now?,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,270,891,898,"Yeah, okay, ready? All right, do you want to undo it?",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,271,898,899,Yeah.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,272,899,901,Go ahead.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,273,901,904,Go ahead and do it. I'm going to take the hose all the way.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,274,904,914,I'm going to take the hose all the way.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,275,914,916,I'm going to take the hose all the way to the table.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,276,916,926,All the way over here. I'm going to,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,277,926,927,okay.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,278,927,928,"Okay,",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,279,928,954,"I'm not a lot of me. I want you to go to get them to to go down there to get on it. Oh, oh, oh, I'm not that's back there.",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,280,954,956,"Oh, where you're going to",tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,281,956,959,"Oh, there's a puppy,",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,282,959,961,baby.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,283,961,965,I have a puppy. I'm not that button. Is that your suit?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,284,965,976,Okay. Okay. Is that your soup? I'm eating this.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,285,976,979,I'm making the cakes.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,286,979,981,Is there for a cake?,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,287,981,983,What?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,288,983,986,"What, why is that is a full cake?",kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,289,988,989,A little cake.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,290,989,996,A little for the cake. You're going to pull the ache.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,291,996,1001,Is that a soup or a cake?,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,292,1001,1003,A cake?,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,293,1003,1004,A cake?. cake.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,294,1004,1008,"Um, you for making it for me and you.",kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,295,1008,1011,Just me and you.,kchild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,296,1011,1016,"No, it's for every right at the same dog.",ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,297,1016,1018,There.,tadult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,298,1018,1020,"What about you, [name] and [name]?",radult,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
01480001-50,299,1020,1021,I am making a cake.,ochild,outdoor_sand,01480001,2,50,no,asian,female,2.96,3,2820
